rank,family_scientific,family_common,genus_scientific,genus_common,genushybrid_scientific,genushybrid_common,section_scientific,section_common,species_scientific,species_common,hybrid_scientific,hybrid_common,subspecies_hybrid_scientific,subspecies_hybrid_common,subspecies_scientific,subspecies_common,group_scientific,group_common,variety_scientific,variety_common,form_scientific,form_common,scientific_synonyms_sbm,slovak_synonyms_sbm,is_taxon_questionable
species,Dipterocarpacae,,,,,,,,Shorea glauca,šorea sivá,,,,,,,,,,,,,[],[],False
species,Dipterocarpacae,,,,,,,,Shorea laevis,šorea hladká,,,,,,,,,,,,,[],[],False
species,Dipterocarpacae,,,,,,,,Shorea obtusa,šorea tupá,,,,,,,,,,,,,[],[],False
species,Dipterocarpaceae,,,,,,,,Shorea robusta,šorea mohutná,,,,,,,,,,,,,[],[],False
species,Dipterocarpaceae,,,,,,,,Shorea wiesneri,šorea damarová,,,,,,,,,,,,,[],[],True
genus,Rosaceae,,Sibbaldia,sibaldka,,,,,,,,,,,,,,,,,,,[],[],False
species,Rosaceae,,,,,,,,Sibbaldia cuneata,sibaldka klinovitá,,,,,,,,,,,,,[],[],False
species,Rosaceae,,,,,,,,Sibbaldia procumbens,sibaldka rozprestretá,,,,,,,,,,,,,[],[],False
species,Rosaceae,,,,,,,,Sibbaldia tridentata,sibaldka trojzubá,,,,,,,,,,,,,['Potentilla tridentata'],[],False
genus,Rosaceae,,Sibiraea,sibírovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Rosaceae,,,,,,,,Sibiraea laevigata,sibírovka hladká,,,,,,,,,,,,,['Sibiraea laevigata var. croatica'],[],False
species,Rosaceae,,,,,,,,Sibiraea tomentosa,sibírovka plstnatá,,,,,,,,,,,,,[],[],False
genus,Plantaginaceae,,Sibthorpia,peniažtekovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Plantaginaceae,,,,,,,,Sibthorpia africana,peniažtekovka baleárska,,,,,,,,,,,,,[],[],False
genus,Cucurbitaceae,,Sicana,sikana,,,,,,,,,,,,,,,,,,,[],[],False
species,Cucurbitaceae,,,,,,,,Sicana odorifera,sikana voňavá,,,,,,,,,,,,,[],[],False
genus,Cucurbitaceae,,Sicydium,uhorčík,,,,,,,,,,,,,,,,,,,[],[],False
species,Cucurbitaceae,,,,,,,,Sicydium schiedeanum,uhorčík Schiedeho,,,,,,,,,,,,,[],[],False
genus,Cucurbitaceae,,Sicyos,ľubienka,,,,,,,,,,,,,,,,,,,[],[],False
species,Cucurbitaceae,,,,,,,,Sicyos angulatus,ľubienka hranatá,,,,,,,,,,,,,[],[],False
species,Cucurbitaceae,,,,,,,,Sicyos villosus,ľubienka huňatá,,,,,,,,,,,,,[],[],False
genus,Malvaceae,,Sida,sida,,,,,,,,,,,,,,,,,,,[],[],False
species,Malvaceae,,,,,,,,Sida acuta,sida ostrá,,,,,,,,,,,,,[],[],False
species,Malvaceae,,,,,,,,Sida rhombifolia,sida kosoštvorcovolistá,,,,,,,,,,,,,[],[],False
species,Malvaceae,,,,,,,,Sida spinosa,sida tŕnitá,,,,,,,,,,,,,[],[],False
genus,Malvaceae,,Sidalcea,slezokvetka,,,,,,,,,,,,,,,,,,,[],[],False
species,Malvaceae,,,,,,,,Sidalcea malviflora,slezokvetka slezokvetá,,,,,,,,,,,,,[],[],False
genus,Malvaceae,,Sidastrum,sidovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Malvaceae,,,,,,,,Sidastrum paniculatum,sidovec metlinatý,,,,,,,,,,,,,[],[],False
genus,Commelinaceae,,Siderasis,sideráza,,,,,,,,,,,,,,,,,,,[],[],False
species,Commelinaceae,,,,,,,,Siderasis fuscata,sideráza hnedastá,,,,,,,,,,,,,[],[],False
genus,Lamiaceae,,Sideritis,ránhoj,,,,,,,,,,,,,,,,,,,['Hesiodia'],[],False
species,Lamiaceae,,,,,,,,Sideritis clandestina,ránhoj utajený,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Sideritis montana,ránhoj horský,,,,,,,,,,,,,['Hesiodia montana'],[],False
subspecies,Lamiaceae,,,,,,,,,,,,,,Sideritis montana montana,ránhoj horský pravý,,,,,,,"['Hesiodia montana subsp. montana', 'Sideritis montana subsp. comosa']",[],False
species,Lamiaceae,,,,,,,,Sideritis raeseri,ránhhoj parnaský,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Sideritis scardica,ránhoj šarský,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Sideritis syriaca,ránhoj sýrsky,,,,,,,,,,,,,[],[],False
genus,Sapotaceae,,Sideroxylon,železovník,,,,,,,,,,,,,,,,,,,['Bumelia'],[],False
species,Sapotaceae,,,,,,,,Sideroxylon foetidissimum,železovník najsmradľavejší,,,,,,,,,,,,,['Sideroxylon nitidum'],[],False
species,Sapotaceae,,,,,,,,Sideroxylon inerme,železovník bezbranný,,,,,,,,,,,,,[],[],False
subspecies,Sapotaceae,,,,,,,,,,,,,,Sideroylon inerme diospyroides,železovník bezbranný ebenovníkovitý,,,,,,,['Sideroxylon diospyroides'],[],False
species,Sapotaceae,,,,,,,,Sideroxylon lanuginosum,železovník vláskatý,,,,,,,,,,,,,['Bumelia lanuginosa'],[],False
species,Sapotaceae,,,,,,,,Sideroxylon lycioides,železovník kustovnicolistý,,,,,,,,,,,,,['Bumelia lycioides'],[],False
species,Sapotaceae,,,,,,,,Sideroxylon obovatum,železovník obrátenovajcovitý,,,,,,,,,,,,,[],[],False
genus,Asteraceae,,Sigesbeckia,lúčozákrovovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Sigesbeckia glabrescens,lúčozákrovovka lysavejúca,,,,,,,,,,,,,[],[],False
genus,Apiaceae,,Silaum,silička,,,,,,,,,,,,,,,,,,,[],[],False
species,Apiaceae,,,,,,,,Silaum silaus,silička žltkastá,,,,,,,,,,,,,"['Silaus pratensis', 'Silaus selinoides']",[],False
genus,Caryophyllaceae,,Silene,silenka,,,,,,,,,,,,,,,,,,,"['Behen', 'Elisanthe', 'Melandrium', 'Oberna', 'Otites', 'Pleconax']",[],False
species,Caryophyllaceae,,,,,,,,Silene acaulis,silenka bezbyľová,,,,,,,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene acaulis bryoides,silenka bezbyľová nízka,,,,,,,['Silene acaulis subsp. exscapa'],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene acaulis longiscapa,silenka bezbyľová vyššia,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene borysthenica,silenka drobnokvetá,,,,,,,,,,,,,"['Otites borysthenicus', 'Silene borysthenica subsp. parviflora', 'Silene otites subsp. parviflora', 'Silene otites subsp. pubescens', 'Silene parviflora']",[],False
species,Caryophyllaceae,,,,,,,,Silene bupleuroides,silenka dlhokvetá,,,,,,,,,,,,,['Silene longiflora'],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene bupleuroides bupleuroides,silenka dlhokvetá pravá,,,,,,,['Silene longiflora subsp. longiflora'],[],False
species,Caryophyllaceae,,,,,,,,Silene chlorantha,silenka žltozelená,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene colorata,silenka farebná,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene conica,silenka kužeľovitá,,,,,,,,,,,,,['Pleconax conica'],[],False
species,Caryophyllaceae,,,,,,,,Silene cretica,silenka krétska,,,,,,,,,,,,,[],[],False
variety,Caryophyllaceae,,,,,,,,,,,,,,,,,,Silene cretica annulata,silenka krétska prstencovitá,,,['Silene cretica subsp. annulata'],[],False
species,Caryophyllaceae,,,,,,,,Silene csereyi,silenka dlhovidlicovitá,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene densiflora,silenka hustokvetá,,,,,,,,,,,,,['Otites densiflorus'],[],False
species,Caryophyllaceae,,,,,,,,Silene dichotoma,silenka vidlicovitá,,,,,,,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene dichotoma dichotoma,silenka vidlicovitá pravá,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene dioica,silenka červená,,,,,,,,,,,,,"['Lychnis diurna', 'Melandrium diurnum', 'Melandrium rubrum', 'Melandrium sylvestre', 'Melandrium sylvestre subsp. glaberrimum']",[],False
species,Caryophyllaceae,,,,,,,,Silene donetzica,silenka donecká,,,,,,,,,,,,,"['Otites densiflorus subsp. sillingeri', 'Silene densiflora subsp. sillingeri', 'Silene donetzica subsp. sillingeri', 'Silene sillingeri']",[],False
species,Caryophyllaceae,,,,,,,,Silene gallica,silenka francúzska,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene holzmannii,silenka Holzmannova,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene italica,silenka talianska,,,,,,,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene italica italica,silenka talianska pravá,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene latifolia,silenka širokolistá,,,,,,,,,,,,,"['Lychnis vespertina', 'Melandrium vespertinum']",[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene latifolia alba,silenka širokolistá biela,,,,,,,"['Melandrium album', 'Melandrium album subsp. album', 'Melandrium pratense', 'Silene alba']",[],True
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene latifolia eriocalycina,silenka širokolistá vlnatokališná,,,,,,,[],[],True
species,Caryophyllaceae,,,,,,,,Silene linicola,silenka ľanová,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene multiflora,silenka mnohokvetá,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene muscipula,silenka mucholapná,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene nemoralis,silenka hájna,,,,,,,,,,,,,['Silene italica subsp. nemoralis'],[],False
species,Caryophyllaceae,,,,,,,,Silene nivalis,silenka snežná,,,,,,,,,,,,,['Lychnis nivalis'],[],False
species,Caryophyllaceae,,,,,,,,Silene noctiflora,silenka nočná,,,,,,,,,,,,,"['Elisanthe noctiflora', 'Melandrium noctiflorum']",[],False
species,Caryophyllaceae,,,,,,,,Silene nocturna,silenka stredomorská,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene nutans,silenka ovisnutá,,,,,,,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene nutans nutans,silenka ovisnutá pravá,,,,,,,"['Silene nutans subsp. eunutans', 'Silene nutans subsp. glabra', 'Silene infracta']",[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene nutans dubia,silenka ovisnutá pochybná,,,,,,,['Silene dubia'],[],False
species,Caryophyllaceae,,,,,,,,Silene otites,silenka uškatá,,,,,,,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene otites otites,silenka uškatá pravá,,,,,,,"['Silene otites subsp. eu-otites', 'Otites cuneifolius']",[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene otites hungarica,silenka uškatá maďarská,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene pendula,silenka previsnutá,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene pseudotites,silenka nepravá,,,,,,,,,,,,,"['Otites pseudotites', 'Silene otites subsp. pseudotites']",[],False
species,Caryophyllaceae,,,,,,,,Silene rothmaleri,silenka Rothmalerova,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene scabriflora,silenka drapľavá,,,,,,,,,,,,,['Silene hirsuta'],[],False
species,Caryophyllaceae,,,,,,,,Silene schafta,silenka jesenná,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene sericea,silenka pobrežná,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene stenophylla,silenka úzkolistá,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene tatarica,silenka tatárska,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene uniflora,silenka jednokvetá,,,,,,,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene uniflora uniflora,silenka jednokvetá pravá,,,,,,,['Silene maritima'],[],False
species,Caryophyllaceae,,,,,,,,Silene viridiflora,silenka zelenokvetá,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Silene viscosa,silenka lepkavá,,,,,,,,,,,,,"['Elisanthe viscosa', 'Melandrium viscosum']",[],False
species,Caryophyllaceae,,,,,,,,Silene vulgaris,silenka nadutá,,,,,,,,,,,,,['Silene cucubalus'],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene vulgaris vulgaris,silenka nadutá pravá,,,,,,,"['Silene cucubalus subsp. vulgaris', 'Silene inflata', 'Silene inflata subsp. inflata', 'Silene inflata subsp. vulgaris', 'Silene vulgaris subsp. ovalifolia']",[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene vulgaris antelopum,silenka nadutá obrovská,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene vulgaris commutata,silenka nadutá premenlivá,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene vulgaris glareosa,silenka nadutá horská,,,,,,,[],[],False
subspecies,Caryophyllaceae,,,,,,,,,,,,,,Silene vulgaris prostrata,silenka nadutá rozprestretá,,,,,,,"['Silene cucubalus subsp. alpina', 'Silene inflata subsp. alpina', 'Silene vulgaris subsp. alpina']",[],False
species,Caryophyllaceae,,,,,,,,Silene zawadzkii,silenka Zawadského,,,,,,,,,,,,,['Melandrium zawadzkii'],[],False
hybrid,Caryophyllaceae,,,,,,,,,,Silene × hampeana,silenka Hampeho,,,,,,,,,,,['Melandrium ×dubium'],[],False
genus,Apiaceae,,Siler,lazerníkovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Apiaceae,,,,,,,,Siler montanum,lazerníkovec horský,,,,,,,,,,,,,['Laserpitium siler'],[],False
genus,Asteraceae,,Silphium,silfium,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Silphium perfoliatum,silfium zrastenolisté,,,,,,,,,,,,,[],[],False
genus,Carlemanniaceae,,Silvianthus,silviant,,,,,,,,,,,,,,,,,,,[],[],False
species,Carlemanniaceae,,,,,,,,Silvianthus tonkinensis,silviant tonkinský,,,,,,,,,,,,,[],[],False
genus,Asteraceae,,Silybum,ostropestrec,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Silybum eburneum,ostropestrec slonovinový,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Silybum marianum,ostropestrec mariánsky,,,,,,,,,,,,,[],[],False
genus,Simaroubaceae,,Simaba,simaba,,,,,,,,,,,,,,,,,,,[],[],False
species,Simaroubaceae,,,,,,,,Simaba orinocensis,simaba orinocká,,,,,,,,,,,,,[],[],False
genus,Simaroubaceae,,Simarouba,simaruba,,,,,,,,,,,,,,,,,,,[],[],False
species,Simaroubaceae,,,,,,,,Simarouba amara,simaruba horká,,,,,,,,,,,,,[],[],False
species,Simaroubaceae,,,,,,,,Simarouba glauca,simaruba liečivá,,,,,,,,,,,,,['Simarouba officinalis'],[],False
genus,Rubiaceae,,Simira,simira,,,,,,,,,,,,,,,,,,,[],[],False
species,Rubiaceae,,,,,,,,Simira rubescens,simira červenavá,,,,,,,,,,,,,[],[],False
genus,Simmondsiaceae,,Simmondsia,jojoba,,,,,,,,,,,,,,,,,,,[],[],False
species,Simmondsiaceae,,,,,,,,Simmondsia chinensis,jojoba kalifornská,,,,,,,,,,,,,[],[],False
genus,Brassicaceae,,Sinapis,horčica,,,,,,,,,,,,,,,,,,,['Leucosinapis'],[],False
species,Brassicaceae,,,,,,,,Sinapis alba,horčica biela,,,,,,,,,,,,,['Leucosinapis alba'],[],False
subspecies,Brassicaceae,,,,,,,,,,,,,,Sinapis alba alba,horčica biela pravá,,,,,,,"['Brassica hirta', 'Sinapis alba subsp. eualba']",[],False
subspecies,Brassicaceae,,,,,,,,,,,,,,Sinapis alba dissecta,horčica biela strihaná,,,,,,,['Leucosinapis dissecta'],[],False
species,Brassicaceae,,,,,,,,Sinapis arvensis,horčica roľná,,,,,,,,,,,,,['Sinapis orientalis'],[],False
variety,Brassicaceae,,,,,,,,,,,,,,,,,,Sinapis arvensis schkuhriana,horčica roľná Schkuhrova,,,[],[],False
genus,Asteraceae,,Sinclairia,sinkléria,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Sinclairia discolor,sinkléria rôznofarebná,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Sindora,sindora,,,,,,,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Sindora leiocarpa,sindora hladkoplodá,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Sindoropsis,sindorovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Sindoropsis letestui,sindorovec Le Testuov,,,,,,,,,,,,,[],[],False
genus,Gesneriaceae,,Sinningia,siningia,,,,,,,,,,,,,,,,,,,[],[],False
species,Gesneriaceae,,,,,,,,Sinningia cardinalis,siningia kardinálska,,,,,,,,,,,,,[],[],False
species,Gesneriaceae,,,,,,,,Sinningia speciosa,siningia nádherná,,,,,,,,,,,,,"['Gloxinia speciosa', 'Sinningia regina']",[],False
hybrid,Gesneriaceae,,,,,,,,,,Sinningia × hybrida,siningia hybridná,,,,,,,,,,,[],[],True
genus,Crassulaceae,,Sinocrassula,tučnolistník,,,,,,,,,,,,,,,,,,,[],[],False
species,Crassulaceae,,,,,,,,Sinocrassula yunnanensis,tučnolistník čínsky,,,,,,,,,,,,,[],[],False
genus,Lardizabalaceae,,Sinofranchetia,trojlistovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Lardizabalaceae,,,,,,,,Sinofranchetia chinensis,trojlistovka čínska,,,,,,,,,,,,,[],[],False
genus,Menispermaceae,,Sinomenium,mesiačikovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Menispermaceae,,,,,,,,Sinomenium acutum,mesiačikovec rôznolistý,,,,,,,,,,,,,[],[],False
genus,Poaceae,,Sinosasa,bambuštek,,,,,,,,,,,,,,,,,,,[],[],False
species,Poaceae,,,,,,,,Sinosasa fanjingshanensis,bambuštek fanťingšanský,,,,,,,,,,,,,[],[],False
genus,Hamamelidaceae,,Sinowilsonia,sinovilsónia,,,,,,,,,,,,,,,,,,,[],[],False
species,Hamamelidaceae,,,,,,,,Sinowilsonia henryi,sinovilsónia Henryho,,,,,,,,,,,,,[],[],False
genus,Rubiaceae,,Sipanea,sipanea,,,,,,,,,,,,,,,,,,,[],[],False
species,Rubiaceae,,,,,,,,Sipanea ayangannensis,sipanea ayangannská,,,,,,,,,,,,,[],[],False
genus,Siparunaceae,,Siparuna,siparuna,,,,,,,,,,,,,,,,,,,[],[],False
species,Siparunaceae,,,,,,,,Siparuna thecaphora,siparuna čiaškatá,,,,,,,,,,,,,[],[],False
genus,Campanulaceae,,Siphocampylus,zakrivenec,,,,,,,,,,,,,,,,,,,[],[],False
species,Campanulaceae,,,,,,,,Siphocampylus betulifolius,zakrivenec brezolistý,,,,,,,,,,,,,[],[],False
species,Campanulaceae,,,,,,,,Siphocampylus microstoma,zakrivenec maloústy,,,,,,,,,,,,,[],[],False
genus,Lamiaceae,,Siphocranion,úzkotrúbkovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Siphocranion flavidum,úzkotrúbkovec žltkastý,,,,,,,,,,,,,[],[],False
genus,Myrtaceae,,Siphoneugena,paramitrant,,,,,,,,,,,,,,,,,,,[],[],False
species,Myrtaceae,,,,,,,,Siphoneugena crassifolia,paramitrant tučnolistý,,,,,,,,,,,,,[],[],False
genus,Zingiberaceae,,Siphonochilus,rúrkokvet,,,,,,,,,,,,,,,,,,,[],[],False
species,Zingiberaceae,,,,,,,,Siphonochilus aethiopicus,rúrkokvet etiópsky,,,,,,,,,,,,,[],[],False
genus,Orobanchaceae,,Siphonostegia,dlhorúrkovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Orobanchaceae,,,,,,,,Siphonostegia chinensis,dlhorúrkovka čínska,,,,,,,,,,,,,[],[],False
genus,Cucurbitaceae,,Siraitia,sladidlovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Cucurbitaceae,,,,,,,,Siraitia sikkimensis,sladidlovec sikkimský,,,,,,,,,,,,,[],[],False
genus,Apiaceae,,Sison,sizón,,,,,,,,,,,,,,,,,,,[],[],False
species,Apiaceae,,,,,,,,Sison amomum,sizón amómový,,,,,,,,,,,,,[],[],False
genus,Brassicaceae,,Sisymbrium,huľavník,,,,,,,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium altissimum,huľavník najvyšší,,,,,,,,,,,,,['Sisymbrium pannonicum'],[],False
species,Brassicaceae,,,,,,,,Sisymbrium austriacum,huľavník rakúsky,,,,,,,,,,,,,[],[],False
subspecies,Brassicaceae,,,,,,,,,,,,,,Sisymbrium austriacum austriacum,huľavník rakúsky pravý,,,,,,,[],[],False
subspecies,Brassicaceae,,,,,,,,,,,,,,Sisymbrium austriacum chrysanthum,huľavník rakúsky zlatokvetý,,,,,,,['Sisymbrium pyrenaicum'],[],False
species,Brassicaceae,,,,,,,,Sisymbrium irio,huľavník cudzí,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium loeselii,huľavník Loeselov,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium luteum,huľavník žltý,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium officinale,huľavník lekársky,,,,,,,,,,,,,['Chamaeplium officinale'],[],False
species,Brassicaceae,,,,,,,,Sisymbrium orientale,huľavník východný,,,,,,,,,,,,,['Sisymbrium columnae'],[],False
subspecies,Brassicaceae,,,,,,,,,,,,,,Sisymbrium orientale orientale,huľavník východný pravý,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium polymorphum,huľavník mnohotvarý,,,,,,,,,,,,,['Sisymbrium junceum'],[],False
species,Brassicaceae,,,,,,,,Sisymbrium strictissimum,huľavník tuhý,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium supinum,huľavník ležatý,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Sisymbrium volgense,huľavník povolžský,,,,,,,,,,,,,[],[],False
genus,Iridaceae,,Sisyrinchium,mečovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium albidum,mečovka belavá,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium angustifolium,mečovka úzkolistá,,,,,,,,,,,,,['Sisyrinchium graminoides'],[],False
species,Iridaceae,,,,,,,,Sisyrinchium bellum,mečovka pekná,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium bermudiana,mečovka bermudská,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium californicum,mečovka kalifornská,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium macrocarpum,mečovka veľkoplodá,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium montanum,mečovka horská,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium striatum,mečovka pruhovaná,,,,,,,,,,,,,[],[],False
species,Iridaceae,,,,,,,,Sisyrinchium vaginatum,mečovka pošvatá,,,,,,,,,,,,,[],[],False
genus,Apiaceae,,Sium,potočník,,,,,,,,,,,,,,,,,,,[],[],False
species,Apiaceae,,,,,,,,Sium latifolium,potočník širokolistý,,,,,,,,,,,,,[],[],False
species,Apiaceae,,,,,,,,Sium ninsi,potočník kórejský,,,,,,,,,,,,,[],[],False
species,Apiaceae,,,,,,,,Sium sisarum,potočník sladký,,,,,,,,,,,,,[],[],False
genus,Dipsacaceae,,Sixalix,sixalka,,,,,,,,,,,,,,,,,,,[],[],False
species,Dipsacaceae,,,,,,,,Sixalix atropurpurea,sixalka tmavopurpurová,,,,,,,,,,,,,['Scabiosa atropurpurea'],[],False
genus,Rutaceae,,Skimmia,skimia,,,,,,,,,,,,,,,,,,,[],[],False
species,Rutaceae,,,,,,,,Skimmia japonica,skimia japonská,,,,,,,,,,,,,[],[],False
variety,Rutaceae,,,,,,,,,,,,,,,,,,Skimmia japonica intermedia,skimia japonská prostredná,,,['Skimmia repens'],[],False
species,Rutaceae,,,,,,,,Skimmia reevesiana,skimia Reevesova,,,,,,,,,,,,,"['Skimmia japonica subsp. reevesiana', 'Skimmia fortunei']",[],False
genus,Sladeniaceae,,Sladenia,sladénia,,,,,,,,,,,,,,,,,,,[],[],False
species,Sladeniaceae,,,,,,,,Sladenia celastrifolia,sladénia bršlencolistá,,,,,,,,,,,,,[],[],False
genus,Elaeocarpaceae,,Sloanea,sloanea,,,,,,,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea echinocarpa,sloanea ježinatoplodá,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea grandiflora,sloanea veľkokvetá,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea guianensis,sloanea guyanská,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea jamaicensis,sloanea jamajská,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea pubescens,sloanea páperistá,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea robusta,sloanea mohutná,,,,,,,,,,,,,[],[],False
species,Elaeocarpaceae,,,,,,,,Sloanea sinemariensis,sloanea sinnamarská,,,,,,,,,,,,,[],[],False
genus,Asteraceae,,Smallanthus,smalant,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Smallanthus sonchifolius,smalant mliečolistý,,,,,,,,,,,,,['Polymnia sonchifolia'],[],False
genus,Passifloraceae,,Smeathmannia,zubovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Passifloraceae,,,,,,,,Smeathmannia pubescens,zubovka páperistá,,,,,,,,,,,,,[],[],False
genus,Brassicaceae,,Smelowskia,sutinovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Smelowskia calycina,sutinovka kalíškatá,,,,,,,,,,,,,[],[],False
genus,Smilacaceae,,Smilax,smilax,,,,,,,,,,,,,,,,,,,[],[],False
species,Smilacaceae,,,,,,,,Smilax aristolochiifolia,smilax vlkovcolistý,,,,,,,,,,,,,['Smilax medica'],[],False
species,Smilacaceae,,,,,,,,Smilax aspera,smilax drsný,,,,,,,,,,,,,[],[],False
species,Smilacaceae,,,,,,,,Smilax bona-nox,smilax nočný,,,,,,,,,,,,,[],[],False
species,Smilacaceae,,,,,,,,Smilax china,smilax protizápalový,,,,,,,,,,,,,[],[],False
