Alternatives: We couldn't find a matching taxon for Buceros mindanensis (species), skipping it. The closest search results were: Buceros hydrocorax mindanensis (Buceros mindanensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Buteo archeri (species), skipping it. The closest search results were: Buteo augur archeri (Buteo archeri) | Poddruh
Alternatives: We couldn't find a matching taxon for Bycanistes sharpii (species), skipping it. The closest search results were: Bycanistes fistulator sharpii (Bycanistes sharpii) | Poddruh
Alternatives: We couldn't find a matching taxon for Cacicus flavicrissus (species), skipping it. The closest search results were: Cacicus cela flavicrissus (Cacicus flavicrissus) | Poddruh
Alternatives: We couldn't find a matching taxon for Cacicus leucoramphus (species), skipping it. The closest search results were: Cacicus chrysonotus leucoramphus (Cacicus leucoramphus) | Poddruh
Alternatives: We couldn't find a matching taxon for Cacicus microrhynchus (species), skipping it. The closest search results were: Cacicus uropygialis microrhynchus (Cacicus microrhynchus) | Poddruh
Alternatives: We couldn't find a matching taxon for Cacicus pacificus (species), skipping it. The closest search results were: Cacicus uropygialis pacificus (Cacicus pacificus) | Poddruh
Alternatives: We couldn't find a matching taxon for Calamonastides bensoni (species), skipping it. The closest search results were: Calamonastides gracilirostris bensoni (Calamonastides bensoni) | Poddruh
Alternatives: We couldn't find a matching taxon for Calandrella erlangeri (species), skipping it. The closest search results were: Calandrella blanfordi erlangeri (Calandrella erlangeri) | Poddruh
Alternatives: We couldn't find a matching taxon for Camaroptera toroensis (species), skipping it. The closest search results were: Camaroptera chloronota toroensis (Camaroptera toroensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Campephilus bairdii (species), skipping it. The closest search results were: Campephilus principalis bairdii (Campephilus bairdii) | Poddruh
Alternatives: We couldn't find a matching taxon for Campephilus splendens (species), skipping it. The closest search results were: Campephilus haematogaster splendens (Campephilus splendens) | Poddruh
Alternatives: We couldn't find a matching taxon for Canachites franklinii (species), skipping it. The closest search results were: Canachites canadensis franklinii (Canachites franklinii) | Poddruh
Alternatives: We couldn't find a matching taxon for Caprimulgus nigriscapularis (species), skipping it. The closest search results were: Caprimulgus pectoralis nigriscapularis (Caprimulgus nigriscapularis) | Poddruh
Alternatives: We couldn't find a matching taxon for Casmerodius egretta (species), skipping it. The closest search results were: Ardea alba egretta (Casmerodius egretta) | Poddruh
Alternatives: We couldn't find a matching taxon for Celeus occidentalis (species), skipping it. The closest search results were: Celeus torquatus occidentalis (Celeus occidentalis) | Poddruh
